ts,date,time,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label,type
1556462383,28-Apr-19, 07:39:43 ,62855,7367,47664,39648,1,backdoor
1556462388,28-Apr-19, 07:39:48 ,62855,7367,47664,39648,1,backdoor
1556462393,28-Apr-19, 07:39:53 ,56710,58102,61452,41245,1,backdoor
1556462403,28-Apr-19, 07:40:03 ,56710,58102,61452,41245,1,backdoor
1556462408,28-Apr-19, 07:40:08 ,56710,58102,61452,41245,1,backdoor
1556462413,28-Apr-19, 07:40:13 ,58543,46294,26761,54203,1,backdoor
1556462418,28-Apr-19, 07:40:18 ,58543,46294,26761,54203,1,backdoor
1556462423,28-Apr-19, 07:40:23 ,58543,46294,26761,54203,1,backdoor
1556462428,28-Apr-19, 07:40:28 ,58543,46294,26761,54203,1,backdoor
1556462433,28-Apr-19, 07:40:33 ,6113,15974,60154,27998,1,backdoor
1556462438,28-Apr-19, 07:40:38 ,6113,15974,60154,27998,1,backdoor
1556462443,28-Apr-19, 07:40:43 ,6113,15974,60154,27998,1,backdoor
1556462448,28-Apr-19, 07:40:48 ,6113,15974,60154,27998,1,backdoor
1556462453,28-Apr-19, 07:40:53 ,24414,48134,58046,17312,1,backdoor
1556462463,28-Apr-19, 07:41:03 ,24414,48134,58046,17312,1,backdoor
1556462478,28-Apr-19, 07:41:18 ,51446,20514,8745,33086,1,backdoor
1556462488,28-Apr-19, 07:41:28 ,51446,20514,8745,33086,1,backdoor
1556462498,28-Apr-19, 07:41:38 ,54065,34688,37760,8737,1,backdoor
1556462503,28-Apr-19, 07:41:43 ,54065,34688,37760,8737,1,backdoor
1556462508,28-Apr-19, 07:41:48 ,54065,34688,37760,8737,1,backdoor
1556462513,28-Apr-19, 07:41:53 ,29707,24681,56706,59777,1,backdoor
1556462523,28-Apr-19, 07:42:03 ,29707,24681,56706,59777,1,backdoor
1556462528,28-Apr-19, 07:42:08 ,29707,24681,56706,59777,1,backdoor
1556462533,28-Apr-19, 07:42:13 ,59351,18301,46791,55269,1,backdoor
1556462539,28-Apr-19, 07:42:19 ,59351,18301,46791,55269,1,backdoor
1556462544,28-Apr-19, 07:42:24 ,59351,18301,46791,55269,1,backdoor
1556462549,28-Apr-19, 07:42:29 ,59351,18301,46791,55269,1,backdoor
1556462554,28-Apr-19, 07:42:34 ,21173,42860,39251,19636,1,backdoor
1556462559,28-Apr-19, 07:42:39 ,21173,42860,39251,19636,1,backdoor
1556462564,28-Apr-19, 07:42:44 ,21173,42860,39251,19636,1,backdoor
1556462569,28-Apr-19, 07:42:49 ,21173,42860,39251,19636,1,backdoor
1556462584,28-Apr-19, 07:43:04 ,63005,5830,5295,63830,1,backdoor
1556462589,28-Apr-19, 07:43:09 ,63005,5830,5295,63830,1,backdoor
1556462594,28-Apr-19, 07:43:14 ,12224,6461,22990,14601,1,backdoor
1556462599,28-Apr-19, 07:43:19 ,12224,6461,22990,14601,1,backdoor
1556462604,28-Apr-19, 07:43:24 ,12224,6461,22990,14601,1,backdoor
1556462609,28-Apr-19, 07:43:29 ,12224,6461,22990,14601,1,backdoor
1556462614,28-Apr-19, 07:43:34 ,62363,41194,43733,6479,1,backdoor
1556462624,28-Apr-19, 07:43:44 ,62363,41194,43733,6479,1,backdoor
1556462629,28-Apr-19, 07:43:49 ,62363,41194,43733,6479,1,backdoor
1556462634,28-Apr-19, 07:43:54 ,17177,63474,11591,18850,1,backdoor
1556462644,28-Apr-19, 07:44:04 ,17177,63474,11591,18850,1,backdoor
1556462649,28-Apr-19, 07:44:09 ,17177,63474,11591,18850,1,backdoor
1556462654,28-Apr-19, 07:44:14 ,3967,50722,36162,13826,1,backdoor
1556462659,28-Apr-19, 07:44:19 ,3967,50722,36162,13826,1,backdoor
1556462664,28-Apr-19, 07:44:24 ,3967,50722,36162,13826,1,backdoor
1556462669,28-Apr-19, 07:44:29 ,3967,50722,36162,13826,1,backdoor
1556462674,28-Apr-19, 07:44:34 ,43325,14992,10845,26863,1,backdoor
1556462684,28-Apr-19, 07:44:44 ,43325,14992,10845,26863,1,backdoor
1556462689,28-Apr-19, 07:44:49 ,43325,14992,10845,26863,1,backdoor
1556462694,28-Apr-19, 07:44:54 ,41062,3527,22756,11592,1,backdoor
1556462704,28-Apr-19, 07:45:04 ,41062,3527,22756,11592,1,backdoor
1556462709,28-Apr-19, 07:45:09 ,41062,3527,22756,11592,1,backdoor
1556462714,28-Apr-19, 07:45:14 ,12649,56181,45928,15383,1,backdoor
1556462719,28-Apr-19, 07:45:19 ,12649,56181,45928,15383,1,backdoor
1556462724,28-Apr-19, 07:45:24 ,12649,56181,45928,15383,1,backdoor
1556462729,28-Apr-19, 07:45:29 ,12649,56181,45928,15383,1,backdoor
1556462739,28-Apr-19, 07:45:39 ,35782,50883,31506,65089,1,backdoor
1556462744,28-Apr-19, 07:45:44 ,35782,50883,31506,65089,1,backdoor
1556462749,28-Apr-19, 07:45:49 ,35782,50883,31506,65089,1,backdoor
1556462754,28-Apr-19, 07:45:54 ,50375,18463,6289,30099,1,backdoor
1556462764,28-Apr-19, 07:46:04 ,50375,18463,6289,30099,1,backdoor
1556462769,28-Apr-19, 07:46:09 ,50375,18463,6289,30099,1,backdoor
1556462774,28-Apr-19, 07:46:14 ,64948,44986,41383,62321,1,backdoor
1556462779,28-Apr-19, 07:46:19 ,64948,44986,41383,62321,1,backdoor
1556462789,28-Apr-19, 07:46:29 ,64948,44986,41383,62321,1,backdoor
1556462794,28-Apr-19, 07:46:34 ,9212,25637,10160,42254,1,backdoor
1556462799,28-Apr-19, 07:46:39 ,9212,25637,10160,42254,1,backdoor
1556462804,28-Apr-19, 07:46:44 ,9212,25637,10160,42254,1,backdoor
1556462809,28-Apr-19, 07:46:49 ,9212,25637,10160,42254,1,backdoor
1556462824,28-Apr-19, 07:47:04 ,28946,36765,44208,23626,1,backdoor
1556462829,28-Apr-19, 07:47:09 ,28946,36765,44208,23626,1,backdoor
1556462834,28-Apr-19, 07:47:14 ,39410,44308,29432,55700,1,backdoor
1556462839,28-Apr-19, 07:47:19 ,39410,44308,29432,55700,1,backdoor
1556462844,28-Apr-19, 07:47:24 ,39410,44308,29432,55700,1,backdoor
1556462849,28-Apr-19, 07:47:29 ,39410,44308,29432,55700,1,backdoor
1556462854,28-Apr-19, 07:47:34 ,52470,40066,5224,40995,1,backdoor
1556462859,28-Apr-19, 07:47:39 ,52470,40066,5224,40995,1,backdoor
1556462864,28-Apr-19, 07:47:44 ,52470,40066,5224,40995,1,backdoor
1556462869,28-Apr-19, 07:47:49 ,52470,40066,5224,40995,1,backdoor
1556462874,28-Apr-19, 07:47:54 ,49149,24808,62382,22158,1,backdoor
1556462884,28-Apr-19, 07:48:04 ,49149,24808,62382,22158,1,backdoor
1556462894,28-Apr-19, 07:48:14 ,62389,924,50245,59158,1,backdoor
1556462899,28-Apr-19, 07:48:19 ,62389,924,50245,59158,1,backdoor
1556462904,28-Apr-19, 07:48:24 ,62389,924,50245,59158,1,backdoor
1556462909,28-Apr-19, 07:48:29 ,62389,924,50245,59158,1,backdoor
1556462914,28-Apr-19, 07:48:34 ,61305,18475,6452,12205,1,backdoor
1556462919,28-Apr-19, 07:48:39 ,61305,18475,6452,12205,1,backdoor
1556462924,28-Apr-19, 07:48:44 ,61305,18475,6452,12205,1,backdoor
1556462929,28-Apr-19, 07:48:49 ,61305,18475,6452,12205,1,backdoor
1556462934,28-Apr-19, 07:48:54 ,14449,33724,9570,19147,1,backdoor
1556462944,28-Apr-19, 07:49:04 ,14449,33724,9570,19147,1,backdoor
1556462949,28-Apr-19, 07:49:09 ,14449,33724,9570,19147,1,backdoor
1556462954,28-Apr-19, 07:49:14 ,64373,28248,126,59938,1,backdoor
1556462959,28-Apr-19, 07:49:19 ,64373,28248,126,59938,1,backdoor
1556462969,28-Apr-19, 07:49:29 ,64373,28248,126,59938,1,backdoor
1556462974,28-Apr-19, 07:49:34 ,29213,22225,2574,291,1,backdoor
1556462979,28-Apr-19, 07:49:39 ,29213,22225,2574,291,1,backdoor
1556462984,28-Apr-19, 07:49:44 ,29213,22225,2574,291,1,backdoor
1556462989,28-Apr-19, 07:49:49 ,29213,22225,2574,291,1,backdoor
1556462994,28-Apr-19, 07:49:54 ,60020,58189,26228,61905,1,backdoor
1556462999,28-Apr-19, 07:49:59 ,60020,58189,26228,61905,1,backdoor
1556463004,28-Apr-19, 07:50:04 ,60020,58189,26228,61905,1,backdoor
1556463009,28-Apr-19, 07:50:09 ,60020,58189,26228,61905,1,backdoor
1556463014,28-Apr-19, 07:50:14 ,43708,18786,27581,8786,1,backdoor
1556463019,28-Apr-19, 07:50:19 ,43708,18786,27581,8786,1,backdoor
1556463024,28-Apr-19, 07:50:24 ,43708,18786,27581,8786,1,backdoor
1556463029,28-Apr-19, 07:50:29 ,43708,18786,27581,8786,1,backdoor
1556463034,28-Apr-19, 07:50:34 ,37556,22507,3114,60890,1,backdoor
1556463039,28-Apr-19, 07:50:39 ,37556,22507,3114,60890,1,backdoor
1556463044,28-Apr-19, 07:50:44 ,37556,22507,3114,60890,1,backdoor
1556463049,28-Apr-19, 07:50:49 ,37556,22507,3114,60890,1,backdoor
1556463054,28-Apr-19, 07:50:54 ,31770,27359,58448,17497,1,backdoor
1556463064,28-Apr-19, 07:51:04 ,31770,27359,58448,17497,1,backdoor
1556463069,28-Apr-19, 07:51:09 ,31770,27359,58448,17497,1,backdoor
1556463079,28-Apr-19, 07:51:19 ,41540,26434,13089,16587,1,backdoor
1556463084,28-Apr-19, 07:51:24 ,41540,26434,13089,16587,1,backdoor
1556463089,28-Apr-19, 07:51:29 ,41540,26434,13089,16587,1,backdoor
1556463094,28-Apr-19, 07:51:34 ,59745,10961,48606,34869,1,backdoor
1556463099,28-Apr-19, 07:51:39 ,59745,10961,48606,34869,1,backdoor
1556463109,28-Apr-19, 07:51:49 ,59745,10961,48606,34869,1,backdoor
1556463115,28-Apr-19, 07:51:55 ,4783,47127,10594,30823,1,backdoor
1556463120,28-Apr-19, 07:52:00 ,4783,47127,10594,30823,1,backdoor
1556463124,28-Apr-19, 07:52:04 ,41156,25056,44470,24078,1,backdoor
1556463125,28-Apr-19, 07:52:05 ,41156,25056,44470,24078,1,backdoor
1556463129,28-Apr-19, 07:52:09 ,41156,25056,44470,24078,1,backdoor
1556463130,28-Apr-19, 07:52:10 ,41156,25056,44470,24078,1,backdoor
1556463134,28-Apr-19, 07:52:14 ,26472,59728,11443,22317,1,backdoor
1556463135,28-Apr-19, 07:52:15 ,26472,59728,11443,22317,1,backdoor
1556463139,28-Apr-19, 07:52:19 ,26472,59728,11443,22317,1,backdoor
1556463140,28-Apr-19, 07:52:20 ,26472,59728,11443,22317,1,backdoor
1556463144,28-Apr-19, 07:52:24 ,30473,6616,223,53855,1,backdoor
1556463145,28-Apr-19, 07:52:25 ,30473,6616,223,53855,1,backdoor
1556463149,28-Apr-19, 07:52:29 ,30473,6616,223,53855,1,backdoor
1556463150,28-Apr-19, 07:52:30 ,30473,6616,223,53855,1,backdoor
1556463154,28-Apr-19, 07:52:34 ,36444,12897,51341,16863,1,backdoor
1556463155,28-Apr-19, 07:52:35 ,36444,12897,51341,16863,1,backdoor
1556463159,28-Apr-19, 07:52:39 ,36444,12897,51341,16863,1,backdoor
1556463160,28-Apr-19, 07:52:40 ,36444,12897,51341,16863,1,backdoor
1556463164,28-Apr-19, 07:52:44 ,58498,49426,13939,20736,1,backdoor
1556463169,28-Apr-19, 07:52:49 ,58498,49426,13939,20736,1,backdoor
1556463170,28-Apr-19, 07:52:50 ,58498,49426,13939,20736,1,backdoor
1556463174,28-Apr-19, 07:52:54 ,63077,17922,21763,14199,1,backdoor
1556463175,28-Apr-19, 07:52:55 ,63077,17922,21763,14199,1,backdoor
1556463184,28-Apr-19, 07:53:04 ,41215,33799,48016,64568,1,backdoor
1556463185,28-Apr-19, 07:53:05 ,41215,33799,48016,64568,1,backdoor
1556463189,28-Apr-19, 07:53:09 ,41215,33799,48016,64568,1,backdoor
1556463190,28-Apr-19, 07:53:10 ,41215,33799,48016,64568,1,backdoor
1556463194,28-Apr-19, 07:53:14 ,18278,59358,7398,1822,1,backdoor
1556463195,28-Apr-19, 07:53:15 ,18278,59358,7398,1822,1,backdoor
1556463199,28-Apr-19, 07:53:19 ,18278,59358,7398,1822,1,backdoor
1556463200,28-Apr-19, 07:53:20 ,18278,59358,7398,1822,1,backdoor
1556463204,28-Apr-19, 07:53:24 ,13603,15275,31654,23588,1,backdoor
1556463205,28-Apr-19, 07:53:25 ,13603,15275,31654,23588,1,backdoor
1556463209,28-Apr-19, 07:53:29 ,13603,15275,31654,23588,1,backdoor
1556463210,28-Apr-19, 07:53:30 ,13603,15275,31654,23588,1,backdoor
1556463214,28-Apr-19, 07:53:34 ,42870,35774,22925,35559,1,backdoor
1556463215,28-Apr-19, 07:53:35 ,42870,35774,22925,35559,1,backdoor
1556463219,28-Apr-19, 07:53:39 ,42870,35774,22925,35559,1,backdoor
1556463220,28-Apr-19, 07:53:40 ,42870,35774,22925,35559,1,backdoor
1556463224,28-Apr-19, 07:53:44 ,39437,57860,49310,49043,1,backdoor
1556463225,28-Apr-19, 07:53:45 ,39437,57860,49310,49043,1,backdoor
1556463229,28-Apr-19, 07:53:49 ,39437,57860,49310,49043,1,backdoor
1556463230,28-Apr-19, 07:53:50 ,39437,57860,49310,49043,1,backdoor
1556463234,28-Apr-19, 07:53:54 ,56311,15246,13100,5468,1,backdoor
1556463235,28-Apr-19, 07:53:55 ,56311,15246,13100,5468,1,backdoor
1556463244,28-Apr-19, 07:54:04 ,62109,37549,52650,27791,1,backdoor
1556463245,28-Apr-19, 07:54:05 ,62109,37549,52650,27791,1,backdoor
1556463249,28-Apr-19, 07:54:09 ,62109,37549,52650,27791,1,backdoor
1556463250,28-Apr-19, 07:54:10 ,62109,37549,52650,27791,1,backdoor
1556463254,28-Apr-19, 07:54:14 ,8162,2198,62701,54983,1,backdoor
1556463255,28-Apr-19, 07:54:15 ,8162,2198,62701,54983,1,backdoor
1556463259,28-Apr-19, 07:54:19 ,8162,2198,62701,54983,1,backdoor
1556463260,28-Apr-19, 07:54:20 ,8162,2198,62701,54983,1,backdoor
1556463262,28-Apr-19, 07:54:22 ,55296,18197,23964,4971,1,backdoor
1556463264,28-Apr-19, 07:54:24 ,55296,18197,23964,4971,1,backdoor
1556463265,28-Apr-19, 07:54:25 ,55296,18197,23964,4971,1,backdoor
1556463267,28-Apr-19, 07:54:27 ,55296,18197,23964,4971,1,backdoor
1556463269,28-Apr-19, 07:54:29 ,51669,10897,57950,53558,1,backdoor
1556463270,28-Apr-19, 07:54:30 ,51669,10897,57950,53558,1,backdoor
1556463272,28-Apr-19, 07:54:32 ,51669,10897,57950,53558,1,backdoor
1556463274,28-Apr-19, 07:54:34 ,51669,10897,57950,53558,1,backdoor
1556463275,28-Apr-19, 07:54:35 ,40472,20561,7691,12458,1,backdoor
1556463277,28-Apr-19, 07:54:37 ,40472,20561,7691,12458,1,backdoor
1556463279,28-Apr-19, 07:54:39 ,40472,20561,7691,12458,1,backdoor
1556463280,28-Apr-19, 07:54:40 ,40472,20561,7691,12458,1,backdoor
1556463282,28-Apr-19, 07:54:42 ,34195,41533,11951,8187,1,backdoor
1556463287,28-Apr-19, 07:54:47 ,34195,41533,11951,8187,1,backdoor
1556463289,28-Apr-19, 07:54:49 ,16461,41095,641,38713,1,backdoor
1556463290,28-Apr-19, 07:54:50 ,16461,41095,641,38713,1,backdoor
1556463292,28-Apr-19, 07:54:52 ,16461,41095,641,38713,1,backdoor
1556463294,28-Apr-19, 07:54:54 ,16461,41095,641,38713,1,backdoor
1556463295,28-Apr-19, 07:54:55 ,63297,55749,23350,8829,1,backdoor
1556463302,28-Apr-19, 07:55:02 ,7135,11750,63083,34693,1,backdoor
1556463304,28-Apr-19, 07:55:04 ,7135,11750,63083,34693,1,backdoor
1556463305,28-Apr-19, 07:55:05 ,7135,11750,63083,34693,1,backdoor
1556463307,28-Apr-19, 07:55:07 ,7135,11750,63083,34693,1,backdoor
1556463309,28-Apr-19, 07:55:09 ,15192,56417,36049,46376,1,backdoor
1556463310,28-Apr-19, 07:55:10 ,15192,56417,36049,46376,1,backdoor
1556463312,28-Apr-19, 07:55:12 ,15192,56417,36049,46376,1,backdoor
1556463314,28-Apr-19, 07:55:14 ,15192,56417,36049,46376,1,backdoor
1556463315,28-Apr-19, 07:55:15 ,37280,27683,27102,8886,1,backdoor
1556463317,28-Apr-19, 07:55:17 ,37280,27683,27102,8886,1,backdoor
1556463319,28-Apr-19, 07:55:19 ,37280,27683,27102,8886,1,backdoor
1556463320,28-Apr-19, 07:55:20 ,37280,27683,27102,8886,1,backdoor
1556463324,28-Apr-19, 07:55:24 ,30239,5083,9080,35174,1,backdoor
1556463325,28-Apr-19, 07:55:25 ,30239,5083,9080,35174,1,backdoor
1556463327,28-Apr-19, 07:55:27 ,30239,5083,9080,35174,1,backdoor
1556463329,28-Apr-19, 07:55:29 ,13635,26331,38259,13874,1,backdoor
1556463330,28-Apr-19, 07:55:30 ,13635,26331,38259,13874,1,backdoor
1556463332,28-Apr-19, 07:55:32 ,13635,26331,38259,13874,1,backdoor
1556463334,28-Apr-19, 07:55:34 ,13635,26331,38259,13874,1,backdoor
1556463335,28-Apr-19, 07:55:35 ,26950,40486,13545,30259,1,backdoor
1556463337,28-Apr-19, 07:55:37 ,26950,40486,13545,30259,1,backdoor
1556463339,28-Apr-19, 07:55:39 ,26950,40486,13545,30259,1,backdoor
1556463340,28-Apr-19, 07:55:40 ,26950,40486,13545,30259,1,backdoor
1556463342,28-Apr-19, 07:55:42 ,42161,22490,43135,893,1,backdoor
1556463344,28-Apr-19, 07:55:44 ,42161,22490,43135,893,1,backdoor
1556463345,28-Apr-19, 07:55:45 ,42161,22490,43135,893,1,backdoor
1556463347,28-Apr-19, 07:55:47 ,42161,22490,43135,893,1,backdoor
1556463349,28-Apr-19, 07:55:49 ,37812,42676,58793,18257,1,backdoor
1556463350,28-Apr-19, 07:55:50 ,37812,42676,58793,18257,1,backdoor
1556463352,28-Apr-19, 07:55:52 ,37812,42676,58793,18257,1,backdoor
1556463354,28-Apr-19, 07:55:54 ,37812,42676,58793,18257,1,backdoor
1556463355,28-Apr-19, 07:55:55 ,51720,42591,56881,21425,1,backdoor
1556463364,28-Apr-19, 07:56:04 ,48143,6298,3872,13152,1,backdoor
1556463367,28-Apr-19, 07:56:07 ,48143,6298,3872,13152,1,backdoor
1556463369,28-Apr-19, 07:56:09 ,2357,13463,25951,40165,1,backdoor
1556463370,28-Apr-19, 07:56:10 ,2357,13463,25951,40165,1,backdoor
1556463372,28-Apr-19, 07:56:12 ,2357,13463,25951,40165,1,backdoor
1556463374,28-Apr-19, 07:56:14 ,2357,13463,25951,40165,1,backdoor
1556463377,28-Apr-19, 07:56:17 ,52620,24726,6189,32116,1,backdoor
1556463379,28-Apr-19, 07:56:19 ,52620,24726,6189,32116,1,backdoor
1556463380,28-Apr-19, 07:56:20 ,52620,24726,6189,32116,1,backdoor
1556463382,28-Apr-19, 07:56:22 ,49393,15971,72,13479,1,backdoor
1556463384,28-Apr-19, 07:56:24 ,49393,15971,72,13479,1,backdoor
1556463385,28-Apr-19, 07:56:25 ,49393,15971,72,13479,1,backdoor
1556463389,28-Apr-19, 07:56:29 ,27230,45997,46638,40866,1,backdoor
1556463392,28-Apr-19, 07:56:32 ,27230,45997,46638,40866,1,backdoor
1556469400,28-Apr-19, 09:36:40 ,24996,10230,39469,56609,1,backdoor
1556469402,28-Apr-19, 09:36:42 ,24996,10230,39469,56609,1,backdoor
1556469403,28-Apr-19, 09:36:43 ,47357,15440,53873,11256,1,backdoor
1556469405,28-Apr-19, 09:36:45 ,47357,15440,53873,11256,1,backdoor
1556469407,28-Apr-19, 09:36:47 ,47357,15440,53873,11256,1,backdoor
1556469408,28-Apr-19, 09:36:48 ,47357,15440,53873,11256,1,backdoor
1556469410,28-Apr-19, 09:36:50 ,60359,19882,25526,46470,1,backdoor
1556469412,28-Apr-19, 09:36:52 ,60359,19882,25526,46470,1,backdoor
1556469413,28-Apr-19, 09:36:53 ,60359,19882,25526,46470,1,backdoor
1556469415,28-Apr-19, 09:36:55 ,60359,19882,25526,46470,1,backdoor
1556469422,28-Apr-19, 09:37:02 ,5514,1796,45498,18551,1,backdoor
1556469423,28-Apr-19, 09:37:03 ,9982,39287,47126,32241,1,backdoor
1556469425,28-Apr-19, 09:37:05 ,9982,39287,47126,32241,1,backdoor
1556469428,28-Apr-19, 09:37:08 ,9982,39287,47126,32241,1,backdoor
1556469430,28-Apr-19, 09:37:10 ,62949,51307,17626,64528,1,backdoor
1556469432,28-Apr-19, 09:37:12 ,62949,51307,17626,64528,1,backdoor
1556469433,28-Apr-19, 09:37:13 ,62949,51307,17626,64528,1,backdoor
1556469435,28-Apr-19, 09:37:15 ,62949,51307,17626,64528,1,backdoor
1556469438,28-Apr-19, 09:37:18 ,51354,4505,60009,60883,1,backdoor
1556469440,28-Apr-19, 09:37:20 ,51354,4505,60009,60883,1,backdoor
1556469442,28-Apr-19, 09:37:22 ,51354,4505,60009,60883,1,backdoor
1556469443,28-Apr-19, 09:37:23 ,46048,54061,6600,49149,1,backdoor
1556469445,28-Apr-19, 09:37:25 ,46048,54061,6600,49149,1,backdoor
1556469447,28-Apr-19, 09:37:27 ,46048,54061,6600,49149,1,backdoor
1556469448,28-Apr-19, 09:37:28 ,46048,54061,6600,49149,1,backdoor
1556469450,28-Apr-19, 09:37:30 ,3395,60407,15457,29618,1,backdoor
1556469452,28-Apr-19, 09:37:32 ,3395,60407,15457,29618,1,backdoor
1556469453,28-Apr-19, 09:37:33 ,3395,60407,15457,29618,1,backdoor
1556469455,28-Apr-19, 09:37:35 ,3395,60407,15457,29618,1,backdoor
1556469457,28-Apr-19, 09:37:37 ,13919,1981,65268,54575,1,backdoor
1556469458,28-Apr-19, 09:37:38 ,13919,1981,65268,54575,1,backdoor
1556469460,28-Apr-19, 09:37:40 ,13919,1981,65268,54575,1,backdoor
1556469462,28-Apr-19, 09:37:42 ,13919,1981,65268,54575,1,backdoor
1556469463,28-Apr-19, 09:37:43 ,22867,43230,39914,23363,1,backdoor
1556469467,28-Apr-19, 09:37:47 ,22867,43230,39914,23363,1,backdoor
1556469468,28-Apr-19, 09:37:48 ,22867,43230,39914,23363,1,backdoor
1556469470,28-Apr-19, 09:37:50 ,15694,59936,12273,53787,1,backdoor
1556469472,28-Apr-19, 09:37:52 ,15694,59936,12273,53787,1,backdoor
1556469473,28-Apr-19, 09:37:53 ,15694,59936,12273,53787,1,backdoor
1556469475,28-Apr-19, 09:37:55 ,15694,59936,12273,53787,1,backdoor
1556469482,28-Apr-19, 09:38:02 ,35094,6861,13200,60763,1,backdoor
1556469483,28-Apr-19, 09:38:03 ,28217,41987,54866,861,1,backdoor
1556469485,28-Apr-19, 09:38:05 ,28217,41987,54866,861,1,backdoor
1556469487,28-Apr-19, 09:38:07 ,28217,41987,54866,861,1,backdoor
1556469488,28-Apr-19, 09:38:08 ,28217,41987,54866,861,1,backdoor
1556469492,28-Apr-19, 09:38:12 ,40559,53964,37222,41802,1,backdoor
1556469493,28-Apr-19, 09:38:13 ,40559,53964,37222,41802,1,backdoor
1556469495,28-Apr-19, 09:38:15 ,40559,53964,37222,41802,1,backdoor
1556469497,28-Apr-19, 09:38:17 ,19298,65501,15026,26629,1,backdoor
1556469498,28-Apr-19, 09:38:18 ,19298,65501,15026,26629,1,backdoor
1556469500,28-Apr-19, 09:38:20 ,19298,65501,15026,26629,1,backdoor
1556469502,28-Apr-19, 09:38:22 ,19298,65501,15026,26629,1,backdoor
1556469505,28-Apr-19, 09:38:25 ,57186,58462,18968,27126,1,backdoor
1556469507,28-Apr-19, 09:38:27 ,57186,58462,18968,27126,1,backdoor
1556469508,28-Apr-19, 09:38:28 ,57186,58462,18968,27126,1,backdoor
1556469510,28-Apr-19, 09:38:30 ,35865,22670,60917,36354,1,backdoor
1556469512,28-Apr-19, 09:38:32 ,35865,22670,60917,36354,1,backdoor
1556469513,28-Apr-19, 09:38:33 ,35865,22670,60917,36354,1,backdoor
1556469515,28-Apr-19, 09:38:35 ,35865,22670,60917,36354,1,backdoor
1556469517,28-Apr-19, 09:38:37 ,35333,18460,56426,21476,1,backdoor
1556469518,28-Apr-19, 09:38:38 ,35333,18460,56426,21476,1,backdoor
1556469520,28-Apr-19, 09:38:40 ,35333,18460,56426,21476,1,backdoor
1556469522,28-Apr-19, 09:38:42 ,35333,18460,56426,21476,1,backdoor
1556469523,28-Apr-19, 09:38:43 ,57328,1639,30529,54316,1,backdoor
1556469525,28-Apr-19, 09:38:45 ,57328,1639,30529,54316,1,backdoor
1556469527,28-Apr-19, 09:38:47 ,57328,1639,30529,54316,1,backdoor
1556469528,28-Apr-19, 09:38:48 ,57328,1639,30529,54316,1,backdoor
1556469530,28-Apr-19, 09:38:50 ,65087,34631,43964,39509,1,backdoor
1556469532,28-Apr-19, 09:38:52 ,65087,34631,43964,39509,1,backdoor
1556469533,28-Apr-19, 09:38:53 ,65087,34631,43964,39509,1,backdoor
1556469535,28-Apr-19, 09:38:55 ,65087,34631,43964,39509,1,backdoor
1556469538,28-Apr-19, 09:38:58 ,26556,63542,24118,27302,1,backdoor
1556469543,28-Apr-19, 09:39:03 ,15711,30366,20661,24395,1,backdoor
1556469545,28-Apr-19, 09:39:05 ,15711,30366,20661,24395,1,backdoor
1556469547,28-Apr-19, 09:39:07 ,15711,30366,20661,24395,1,backdoor
1556469548,28-Apr-19, 09:39:08 ,15711,30366,20661,24395,1,backdoor
1556469550,28-Apr-19, 09:39:10 ,41592,45821,1146,59432,1,backdoor
1556469552,28-Apr-19, 09:39:12 ,41592,45821,1146,59432,1,backdoor
1556469553,28-Apr-19, 09:39:13 ,41592,45821,1146,59432,1,backdoor
1556469555,28-Apr-19, 09:39:15 ,41592,45821,1146,59432,1,backdoor
1556469557,28-Apr-19, 09:39:17 ,11464,58379,53217,20253,1,backdoor
1556469558,28-Apr-19, 09:39:18 ,11464,58379,53217,20253,1,backdoor
1556469562,28-Apr-19, 09:39:22 ,11464,58379,53217,20253,1,backdoor
1556469563,28-Apr-19, 09:39:23 ,55265,40412,22023,25136,1,backdoor
1556469566,28-Apr-19, 09:39:26 ,55265,40412,22023,25136,1,backdoor
1556469567,28-Apr-19, 09:39:27 ,55265,40412,22023,25136,1,backdoor
1556469568,28-Apr-19, 09:39:28 ,55265,40412,22023,25136,1,backdoor
1556469571,28-Apr-19, 09:39:31 ,56224,12624,46779,8627,1,backdoor
1556469572,28-Apr-19, 09:39:32 ,56224,12624,46779,8627,1,backdoor
1556469573,28-Apr-19, 09:39:33 ,56224,12624,46779,8627,1,backdoor
1556469576,28-Apr-19, 09:39:36 ,56224,12624,46779,8627,1,backdoor
1556469577,28-Apr-19, 09:39:37 ,50771,36091,51516,30905,1,backdoor
1556469578,28-Apr-19, 09:39:38 ,50771,36091,51516,30905,1,backdoor
1556469583,28-Apr-19, 09:39:43 ,56641,31158,35185,54254,1,backdoor
1556469586,28-Apr-19, 09:39:46 ,56641,31158,35185,54254,1,backdoor
1556469587,28-Apr-19, 09:39:47 ,56641,31158,35185,54254,1,backdoor
1556469588,28-Apr-19, 09:39:48 ,56641,31158,35185,54254,1,backdoor
1556469591,28-Apr-19, 09:39:51 ,28589,13241,17058,65350,1,backdoor
1556469592,28-Apr-19, 09:39:52 ,28589,13241,17058,65350,1,backdoor
